#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0031175	Neuron projection development	9	674	0.58	0.38	0.0221	9606.ENSP00000002829,9606.ENSP00000275815,9606.ENSP00000309096,9606.ENSP00000333769,9606.ENSP00000352288,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000414378,9606.ENSP00000436607	SEMA3F,EPHA1,B4GAT1,BSG,PLXNB2,NPY,IL6,EFNA4,ADM
GO:0080090	Regulation of primary metabolic process	34	5899	0.22	0.27	0.0221	9606.ENSP00000162749,9606.ENSP00000166139,9606.ENSP00000215781,9606.ENSP00000220809,9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000256104,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000295550,9606.ENSP00000308716,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000339730,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000363827,9606.ENSP00000375616,9606.ENSP00000378058,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298,9606.ENSP00000436607,9606.ENSP00000451040	TNFRSF1A,FSTL3,OSM,PLAT,HGF,PI3,FABP4,MSTN,IL1B,EPHA1,TNFRSF10B,KIT,FGF19,COL6A3,INHBC,WFIKKN2,LEP,MET,LEPR,THBS4,FN1,PLXNB2,FASLG,HSPG2,LILRB4,EFEMP1,NPY,IL6,IL18R1,TNF,IL10,CD200,ADM,PGF
GO:1904035	Regulation of epithelial cell apoptotic process	4	106	1.03	0.47	0.0221	9606.ENSP00000356694,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	FASLG,IL6,TNF,IL10
GO:0043123	Positive regulation of I-kappaB kinase/NF-kappaB signaling	5	191	0.87	0.45	0.0226	9606.ENSP00000162749,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000356694,9606.ENSP00000398698	TNFRSF1A,IL1B,TNFRSF10B,FASLG,TNF
GO:1904407	Positive regulation of nitric oxide metabolic process	3	45	1.28	0.5	0.0231	9606.ENSP00000263341,9606.ENSP00000384364,9606.ENSP00000398698	IL1B,NPY,TNF
GO:0042102	Positive regulation of T cell proliferation	4	108	1.02	0.47	0.0233	9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000339477,9606.ENSP00000385675	IL1B,LEP,ICOSLG,IL6
GO:0048589	Developmental growth	7	412	0.69	0.4	0.0233	9606.ENSP00000002829,9606.ENSP00000222271,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000436607	SEMA3F,COMP,CCN3,MSTN,LEP,LEPR,ADM
GO:0010604	Positive regulation of macromolecule metabolic process	24	3533	0.29	0.29	0.0234	9606.ENSP00000162749,9606.ENSP00000166139,9606.ENSP00000215781,9606.ENSP00000222390,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000308716,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000339730,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298,9606.ENSP00000451040	TNFRSF1A,FSTL3,OSM,HGF,MSTN,IL1B,TNFRSF10B,KIT,FGF19,INHBC,LEP,MET,LEPR,BSG,THBS4,FN1,PLXNB2,FASLG,IL6,IL18R1,TNF,IL10,CD200,PGF
GO:0048012	Hepatocyte growth factor receptor signaling pathway	2	9	1.8	0.52	0.0235	9606.ENSP00000222390,9606.ENSP00000317272	HGF,MET
GO:0022408	Negative regulation of cell-cell adhesion	5	194	0.87	0.44	0.0236	9606.ENSP00000259206,9606.ENSP00000339477,9606.ENSP00000363869,9606.ENSP00000375616,9606.ENSP00000412237	IL1RN,ICOSLG,VSIG4,LILRB4,IL10
GO:0042110	T cell activation	6	298	0.76	0.42	0.0240	9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000339477,9606.ENSP00000385675,9606.ENSP00000387211	KIT,LEP,LEPR,ICOSLG,IL6,IL18R1
GO:0050918	Positive chemotaxis	3	46	1.27	0.49	0.0240	9606.ENSP00000222390,9606.ENSP00000317272,9606.ENSP00000451040	HGF,MET,PGF
GO:0002824	Positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	4	110	1.02	0.46	0.0242	9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698	IL1B,IL6,IL18R1,TNF
GO:0070372	Regulation of ERK1 and ERK2 cascade	6	299	0.76	0.42	0.0242	9606.ENSP00000263341,9606.ENSP00000294312,9606.ENSP00000346839,9606.ENSP00000378118,9606.ENSP00000384364,9606.ENSP00000398698	IL1B,FGF19,FN1,CCL8,NPY,TNF
GO:0002695	Negative regulation of leukocyte activation	5	196	0.86	0.44	0.0243	9606.ENSP00000339477,9606.ENSP00000363869,9606.ENSP00000375616,9606.ENSP00000412237,9606.ENSP00000420298	ICOSLG,VSIG4,LILRB4,IL10,CD200
GO:0009887	Animal organ morphogenesis	11	997	0.5	0.35	0.0245	9606.ENSP00000222271,9606.ENSP00000294312,9606.ENSP00000301873,9606.ENSP00000333769,9606.ENSP00000352455,9606.ENSP00000356694,9606.ENSP00000363827,9606.ENSP00000378058,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000436607	COMP,FGF19,LTBP3,BSG,MFAP5,FASLG,HSPG2,EFEMP1,IL6,TNF,ADM
GO:0001667	Ameboidal-type cell migration	5	197	0.86	0.43	0.0248	9606.ENSP00000002829,9606.ENSP00000259526,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000346839	SEMA3F,CCN3,KIT,FGF19,FN1
GO:0060711	Labyrinthine layer development	3	47	1.26	0.49	0.0250	9606.ENSP00000259241,9606.ENSP00000412237,9606.ENSP00000436607	HS6ST1,IL10,ADM
GO:0000904	Cell morphogenesis involved in differentiation	8	554	0.62	0.38	0.0259	9606.ENSP00000002829,9606.ENSP00000275815,9606.ENSP00000309096,9606.ENSP00000317272,9606.ENSP00000333769,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000414378	SEMA3F,EPHA1,B4GAT1,MET,BSG,FN1,PLXNB2,EFNA4
GO:0032652	Regulation of interleukin-1 production	4	113	1.0	0.45	0.0261	9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	LILRB4,IL6,TNF,IL10
GO:0045936	Negative regulation of phosphate metabolic process	7	424	0.67	0.39	0.0261	9606.ENSP00000222390,9606.ENSP00000256104,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000375616,9606.ENSP00000398698	HGF,FABP4,MSTN,IL1B,EPHA1,LILRB4,TNF
GO:0051897	Positive regulation of protein kinase B signaling	4	113	1.0	0.45	0.0261	9606.ENSP00000215781,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000398698	OSM,LEP,MET,TNF
GO:0061844	Antimicrobial humoral immune response mediated by antimicrobial peptide	4	113	1.0	0.45	0.0261	9606.ENSP00000378118,9606.ENSP00000384364,9606.ENSP00000436423,9606.ENSP00000436607	CCL8,NPY,GNLY,ADM
GO:0008343	Adult feeding behavior	2	10	1.76	0.5	0.0267	9606.ENSP00000312652,9606.ENSP00000384364	LEP,NPY
GO:0034115	Negative regulation of heterotypic cell-cell adhesion	2	10	1.76	0.5	0.0267	9606.ENSP00000259206,9606.ENSP00000412237	IL1RN,IL10
GO:0070092	Regulation of glucagon secretion	2	10	1.76	0.5	0.0267	9606.ENSP00000312652,9606.ENSP00000385675	LEP,IL6
GO:0045776	Negative regulation of blood pressure	3	49	1.24	0.47	0.0271	9606.ENSP00000217386,9606.ENSP00000384364,9606.ENSP00000398698	OXT,NPY,TNF
GO:0051171	Regulation of nitrogen compound metabolic process	33	5734	0.22	0.27	0.0272	9606.ENSP00000162749,9606.ENSP00000166139,9606.ENSP00000215781,9606.ENSP00000220809,9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000256104,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000295550,9606.ENSP00000308716,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000339730,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000363827,9606.ENSP00000375616,9606.ENSP00000378058,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298,9606.ENSP00000451040	TNFRSF1A,FSTL3,OSM,PLAT,HGF,PI3,FABP4,MSTN,IL1B,EPHA1,TNFRSF10B,KIT,FGF19,COL6A3,INHBC,WFIKKN2,LEP,MET,LEPR,THBS4,FN1,PLXNB2,FASLG,HSPG2,LILRB4,EFEMP1,NPY,IL6,IL18R1,TNF,IL10,CD200,PGF
GO:0002708	Positive regulation of lymphocyte mediated immunity	4	116	0.99	0.44	0.0279	9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698	IL1B,IL6,IL18R1,TNF
GO:0000902	Cell morphogenesis	9	708	0.56	0.36	0.0282	9606.ENSP00000002829,9606.ENSP00000222390,9606.ENSP00000275815,9606.ENSP00000309096,9606.ENSP00000317272,9606.ENSP00000333769,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000414378	SEMA3F,HGF,EPHA1,B4GAT1,MET,BSG,FN1,PLXNB2,EFNA4
GO:0002764	Immune response-regulating signaling pathway	6	312	0.74	0.4	0.0284	9606.ENSP00000288135,9606.ENSP00000339477,9606.ENSP00000347714,9606.ENSP00000366091,9606.ENSP00000375616,9606.ENSP00000398698	KIT,ICOSLG,FCAR,MOG,LILRB4,TNF
GO:0050679	Positive regulation of epithelial cell proliferation	5	207	0.84	0.41	0.0292	9606.ENSP00000339730,9606.ENSP00000371770,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000451040	THBS4,FGFBP1,TNF,IL10,PGF
GO:0090287	Regulation of cellular response to growth factor stimulus	6	314	0.74	0.4	0.0292	9606.ENSP00000166139,9606.ENSP00000263341,9606.ENSP00000306864,9606.ENSP00000311184,9606.ENSP00000361112,9606.ENSP00000371770	FSTL3,IL1B,VASN,WFIKKN2,CHRDL1,FGFBP1
GO:0051173	Positive regulation of nitrogen compound metabolic process	22	3166	0.3	0.29	0.0293	9606.ENSP00000162749,9606.ENSP00000166139,9606.ENSP00000215781,9606.ENSP00000222390,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000308716,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000339730,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000451040	TNFRSF1A,FSTL3,OSM,HGF,MSTN,IL1B,TNFRSF10B,KIT,FGF19,INHBC,LEP,MET,LEPR,THBS4,FN1,PLXNB2,FASLG,NPY,IL6,TNF,IL10,PGF
GO:0050804	Modulation of chemical synaptic transmission	7	436	0.66	0.38	0.0294	9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000307508,9606.ENSP00000361112,9606.ENSP00000398698	OXT,PLAT,IL1B,KIT,CALB2,CHRDL1,TNF
GO:2000351	Regulation of endothelial cell apoptotic process	3	51	1.23	0.46	0.0295	9606.ENSP00000356694,9606.ENSP00000398698,9606.ENSP00000412237	FASLG,TNF,IL10
GO:1901652	Response to peptide	7	437	0.66	0.38	0.0296	9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000312652,9606.ENSP00000333769,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607	OXT,PLAT,LEP,BSG,TNF,IL10,ADM
GO:0030644	Cellular chloride ion homeostasis	2	11	1.72	0.49	0.0301	9606.ENSP00000356694,9606.ENSP00000379438	FASLG,UMOD
GO:0033210	Leptin-mediated signaling pathway	2	11	1.72	0.49	0.0301	9606.ENSP00000312652,9606.ENSP00000330393	LEP,LEPR
GO:0072577	Endothelial cell apoptotic process	2	11	1.72	0.49	0.0301	9606.ENSP00000398698,9606.ENSP00000412237	TNF,IL10
GO:0097084	Vascular associated smooth muscle cell development	2	11	1.72	0.49	0.0301	9606.ENSP00000222271,9606.ENSP00000436607	COMP,ADM
GO:0097190	Apoptotic signaling pathway	6	318	0.73	0.39	0.0303	9606.ENSP00000162749,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000356694,9606.ENSP00000379438,9606.ENSP00000398698	TNFRSF1A,IL1B,TNFRSF10B,FASLG,UMOD,TNF
GO:0006915	Apoptotic process	11	1041	0.48	0.33	0.0317	9606.ENSP00000162749,9606.ENSP00000222271,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000356694,9606.ENSP00000379438,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000478699,9606.ENSP00000499459	TNFRSF1A,COMP,IL1B,TNFRSF10B,FASLG,UMOD,IL6,TNF,IL10,TNFRSF9,IL19
GO:0009612	Response to mechanical stimulus	5	214	0.82	0.4	0.0324	9606.ENSP00000162749,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000398698	TNFRSF1A,IL1B,TNFRSF10B,KIT,TNF
GO:0052547	Regulation of peptidase activity	7	446	0.65	0.37	0.0324	9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000295550,9606.ENSP00000311184,9606.ENSP00000346839,9606.ENSP00000356694,9606.ENSP00000398698	HGF,PI3,COL6A3,WFIKKN2,FN1,FASLG,TNF
GO:0051049	Regulation of transport	15	1763	0.39	0.3	0.0330	9606.ENSP00000162749,9606.ENSP00000215781,9606.ENSP00000217386,9606.ENSP00000259526,9606.ENSP00000263341,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000356694,9606.ENSP00000367001,9606.ENSP00000379438,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000420298	TNFRSF1A,OSM,OXT,CCN3,IL1B,FGF19,LEP,LEPR,BSG,FASLG,DPP6,UMOD,IL6,TNF,CD200
GO:0009790	Embryo development	11	1049	0.48	0.33	0.0334	9606.ENSP00000002829,9606.ENSP00000259241,9606.ENSP00000288135,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000352455,9606.ENSP00000361112,9606.ENSP00000378058,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607	SEMA3F,HS6ST1,KIT,FN1,PLXNB2,MFAP5,CHRDL1,EFEMP1,TNF,IL10,ADM
GO:0060348	Bone development	5	216	0.82	0.4	0.0335	9606.ENSP00000222271,9606.ENSP00000288135,9606.ENSP00000301873,9606.ENSP00000312652,9606.ENSP00000330393	COMP,KIT,LTBP3,LEP,LEPR
GO:0051347	Positive regulation of transferase activity	8	586	0.59	0.35	0.0337	9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000398698,9606.ENSP00000420298	IL1B,EPHA1,TNFRSF10B,KIT,LEP,MET,TNF,CD200
GO:0032661	Regulation of interleukin-18 production	2	12	1.68	0.47	0.0338	9606.ENSP00000398698,9606.ENSP00000412237	TNF,IL10
GO:0071675	Regulation of mononuclear cell migration	4	125	0.96	0.42	0.0342	9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000398698,9606.ENSP00000420298	CCN3,MSTN,TNF,CD200
GO:0046324	Regulation of glucose import	3	55	1.19	0.44	0.0345	9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000398698	FGF19,LEP,TNF
GO:0044093	Positive regulation of molecular function	14	1587	0.4	0.31	0.0347	9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000346839,9606.ENSP00000356694,9606.ENSP00000378118,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298	IL1B,EPHA1,TNFRSF10B,KIT,LEP,MET,FN1,FASLG,CCL8,IL6,IL18R1,TNF,IL10,CD200
GO:0032874	Positive regulation of stress-activated MAPK cascade	4	126	0.96	0.41	0.0349	9606.ENSP00000263341,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000398698	IL1B,FGF19,LEP,TNF
GO:0045471	Response to ethanol	4	126	0.96	0.41	0.0349	9606.ENSP00000260950,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000398698	MSTN,FGF19,LEP,TNF
GO:0048568	Embryonic organ development	7	454	0.64	0.36	0.0349	9606.ENSP00000259241,9606.ENSP00000288135,9606.ENSP00000352455,9606.ENSP00000378058,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607	HS6ST1,KIT,MFAP5,EFEMP1,TNF,IL10,ADM
GO:0033209	Tumor necrosis factor-mediated signaling pathway	3	56	1.18	0.44	0.0359	9606.ENSP00000162749,9606.ENSP00000379438,9606.ENSP00000398698	TNFRSF1A,UMOD,TNF
GO:0046649	Lymphocyte activation	7	457	0.64	0.36	0.0359	9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000339477,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000412237	KIT,LEP,LEPR,ICOSLG,IL6,IL18R1,IL10
GO:0010629	Negative regulation of gene expression	10	899	0.5	0.33	0.0361	9606.ENSP00000220809,9606.ENSP00000222390,9606.ENSP00000294312,9606.ENSP00000346839,9606.ENSP00000363869,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298	PLAT,HGF,FGF19,FN1,VSIG4,LILRB4,IL6,TNF,IL10,CD200
GO:0001755	Neural crest cell migration	3	57	1.18	0.43	0.0373	9606.ENSP00000002829,9606.ENSP00000294312,9606.ENSP00000346839	SEMA3F,FGF19,FN1
GO:0030282	Bone mineralization	3	57	1.18	0.43	0.0373	9606.ENSP00000222271,9606.ENSP00000301873,9606.ENSP00000312652	COMP,LTBP3,LEP
GO:0048878	Chemical homeostasis	10	904	0.5	0.32	0.0373	9606.ENSP00000256104,9606.ENSP00000307508,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000356694,9606.ENSP00000378118,9606.ENSP00000379438,9606.ENSP00000385675,9606.ENSP00000436607	FABP4,CALB2,LEP,MET,LEPR,FASLG,CCL8,UMOD,IL6,ADM
GO:0033084	Regulation of immature T cell proliferation in thymus	2	13	1.64	0.46	0.0374	9606.ENSP00000263341,9606.ENSP00000478699	IL1B,TNFRSF9
GO:0046325	Negative regulation of glucose import	2	13	1.64	0.46	0.0374	9606.ENSP00000312652,9606.ENSP00000398698	LEP,TNF
GO:0046683	Response to organophosphorus	4	130	0.94	0.4	0.0374	9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000263341,9606.ENSP00000333769	OXT,PLAT,IL1B,BSG
GO:0051251	Positive regulation of lymphocyte activation	6	336	0.71	0.37	0.0374	9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000339477,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000412237	IL1B,LEP,ICOSLG,LILRB4,IL6,IL10
GO:0051451	Myoblast migration	2	13	1.64	0.46	0.0374	9606.ENSP00000260950,9606.ENSP00000339730	MSTN,THBS4
GO:0060670	Branching involved in labyrinthine layer morphogenesis	2	13	1.64	0.46	0.0374	9606.ENSP00000412237,9606.ENSP00000436607	IL10,ADM
GO:0002444	Myeloid leukocyte mediated immunity	3	58	1.17	0.43	0.0381	9606.ENSP00000288135,9606.ENSP00000347714,9606.ENSP00000385675	KIT,FCAR,IL6
GO:0048565	Digestive tract development	4	131	0.94	0.4	0.0383	9606.ENSP00000288135,9606.ENSP00000384364,9606.ENSP00000398698,9606.ENSP00000405577	KIT,NPY,TNF,CLMP
GO:0043069	Negative regulation of programmed cell death	10	911	0.5	0.32	0.0385	9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000499459	COMP,HGF,IL1B,KIT,LEP,MET,IL6,TNF,IL10,IL19
GO:0002768	Immune response-regulating cell surface receptor signaling pathway	5	228	0.8	0.38	0.0397	9606.ENSP00000288135,9606.ENSP00000339477,9606.ENSP00000347714,9606.ENSP00000366091,9606.ENSP00000375616	KIT,ICOSLG,FCAR,MOG,LILRB4
GO:0045428	Regulation of nitric oxide biosynthetic process	3	59	1.16	0.42	0.0397	9606.ENSP00000263341,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,TNF,IL10
GO:0033673	Negative regulation of kinase activity	5	229	0.79	0.38	0.0402	9606.ENSP00000256104,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000375616	FABP4,MSTN,IL1B,EPHA1,LILRB4
GO:0032653	Regulation of interleukin-10 production	3	60	1.15	0.42	0.0413	9606.ENSP00000222390,9606.ENSP00000375616,9606.ENSP00000385675	HGF,LILRB4,IL6
GO:0032308	Positive regulation of prostaglandin secretion	2	14	1.61	0.44	0.0414	9606.ENSP00000217386,9606.ENSP00000263341	OXT,IL1B
GO:0045916	Negative regulation of complement activation	2	14	1.61	0.44	0.0414	9606.ENSP00000363869,9606.ENSP00000498879	VSIG4,CD59
GO:1902287	Semaphorin-plexin signaling pathway involved in axon guidance	2	14	1.61	0.44	0.0414	9606.ENSP00000002829,9606.ENSP00000352288	SEMA3F,PLXNB2
GO:1904251	Regulation of bile acid metabolic process	2	14	1.61	0.44	0.0414	9606.ENSP00000288135,9606.ENSP00000294312	KIT,FGF19
GO:0019216	Regulation of lipid metabolic process	6	346	0.69	0.36	0.0419	9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000398698,9606.ENSP00000436607	IL1B,KIT,FGF19,LEP,TNF,ADM
GO:0050709	Negative regulation of protein secretion	3	62	1.14	0.41	0.0447	9606.ENSP00000259526,9606.ENSP00000263341,9606.ENSP00000420298	CCN3,IL1B,CD200
GO:1902893	Regulation of miRNA transcription	3	62	1.14	0.41	0.0447	9606.ENSP00000375616,9606.ENSP00000398698,9606.ENSP00000412237	LILRB4,TNF,IL10
GO:1990778	Protein localization to cell periphery	5	237	0.78	0.36	0.0459	9606.ENSP00000162749,9606.ENSP00000333769,9606.ENSP00000367001,9606.ENSP00000379438,9606.ENSP00000398698	TNFRSF1A,BSG,DPP6,UMOD,TNF
GO:0014909	Smooth muscle cell migration	2	15	1.58	0.43	0.0460	9606.ENSP00000220809,9606.ENSP00000259526	PLAT,CCN3
GO:0032368	Regulation of lipid transport	4	139	0.91	0.38	0.0460	9606.ENSP00000217386,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000356694	OXT,IL1B,LEP,FASLG
GO:0042981	Regulation of apoptotic process	13	1462	0.4	0.29	0.0460	9606.ENSP00000162749,9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000312652,9606.ENSP00000347714,9606.ENSP00000356694,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607,9606.ENSP00000499459	TNFRSF1A,COMP,HGF,IL1B,TNFRSF10B,LEP,FCAR,FASLG,IL6,TNF,IL10,ADM,IL19
GO:0051956	Negative regulation of amino acid transport	2	15	1.58	0.43	0.0460	9606.ENSP00000312652,9606.ENSP00000398698	LEP,TNF
GO:0051346	Negative regulation of hydrolase activity	6	354	0.68	0.35	0.0462	9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000295550,9606.ENSP00000311184,9606.ENSP00000330393,9606.ENSP00000398698	HGF,PI3,COL6A3,WFIKKN2,LEPR,TNF
GO:0043434	Response to peptide hormone	6	355	0.68	0.34	0.0467	9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000312652,9606.ENSP00000333769,9606.ENSP00000412237,9606.ENSP00000436607	OXT,PLAT,LEP,BSG,IL10,ADM
GO:0097746	Blood vessel diameter maintenance	4	140	0.91	0.38	0.0467	9606.ENSP00000222271,9606.ENSP00000312652,9606.ENSP00000398698,9606.ENSP00000436607	COMP,LEP,TNF,ADM
GO:0010951	Negative regulation of endopeptidase activity	5	240	0.77	0.36	0.0474	9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000295550,9606.ENSP00000311184,9606.ENSP00000398698	HGF,PI3,COL6A3,WFIKKN2,TNF
GO:0019731	Antibacterial humoral response	3	64	1.13	0.4	0.0475	9606.ENSP00000243924,9606.ENSP00000384364,9606.ENSP00000436607	PI3,NPY,ADM
GO:0032663	Regulation of interleukin-2 production	3	64	1.13	0.4	0.0475	9606.ENSP00000263341,9606.ENSP00000363869,9606.ENSP00000375616	IL1B,VSIG4,LILRB4
GO:0042886	Amide transport	4	142	0.91	0.37	0.0484	9606.ENSP00000259206,9606.ENSP00000312652,9606.ENSP00000379438,9606.ENSP00000385675	IL1RN,LEP,UMOD,IL6
GO:0046626	Regulation of insulin receptor signaling pathway	3	65	1.12	0.39	0.0492	9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000312652	MSTN,IL1B,LEP
GO:1900076	Regulation of cellular response to insulin stimulus	3	65	1.12	0.39	0.0492	9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000312652	MSTN,IL1B,LEP
GO:0033135	Regulation of peptidyl-serine phosphorylation	4	143	0.9	0.37	0.0493	9606.ENSP00000215781,9606.ENSP00000222390,9606.ENSP00000385675,9606.ENSP00000398698	OSM,HGF,IL6,TNF
GO:0050768	Negative regulation of neurogenesis	4	143	0.9	0.37	0.0493	9606.ENSP00000002829,9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000398698	SEMA3F,IL1B,IL6,TNF
GO:0035729	Cellular response to hepatocyte growth factor stimulus	2	16	1.55	0.41	0.0498	9606.ENSP00000222390,9606.ENSP00000412237	HGF,IL10
GO:0048266	Behavioral response to pain	2	16	1.55	0.41	0.0498	9606.ENSP00000339730,9606.ENSP00000417185	THBS4,VWA1
GO:1903799	Negative regulation of miRNA maturation	2	16	1.55	0.41	0.0498	9606.ENSP00000385675,9606.ENSP00000398698	IL6,TNF
GO:2000291	Regulation of myoblast proliferation	2	16	1.55	0.41	0.0498	9606.ENSP00000260950,9606.ENSP00000371770	MSTN,FGFBP1
GO:0033674	Positive regulation of kinase activity	7	494	0.61	0.33	0.0499	9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000398698	IL1B,EPHA1,TNFRSF10B,KIT,LEP,MET,TNF
